"Respiratory disease hospitalisations by Disease type, Sex and LHD"
"Disease type","Sex","LHD","Period","Rate per 100,000 population","LL 95% CI","UL 95% CI"
"Other respiratory diseases","Persons","Northern Sydney LHD","04/05","577.4","560.6","594.7"
"Other respiratory diseases","Persons","Northern Sydney LHD","05/06","561.1","544.5","578.0"
"Other respiratory diseases","Persons","Northern Sydney LHD","06/07","600.7","583.6","618.1"
"Other respiratory diseases","Persons","Northern Sydney LHD","07/08","649.5","631.8","667.5"
"Other respiratory diseases","Persons","Northern Sydney LHD","08/09","659.6","641.9","677.6"
"Other respiratory diseases","Persons","Northern Sydney LHD","09/10","667.2","649.6","685.1"
"Other respiratory diseases","Persons","Northern Sydney LHD","10/11","671.2","653.6","689.1"
"Other respiratory diseases","Persons","Northern Sydney LHD","11/12","659.8","642.6","677.4"
"Other respiratory diseases","Persons","Northern Sydney LHD","12/13","648.2","631.2","665.6"
"Other respiratory diseases","Persons","Northern Sydney LHD","13/14","696.6","679.1","714.4"
"Other respiratory diseases","Persons","Northern Sydney LHD","14/15","687.2","670.0","704.7"
"Other respiratory diseases","Persons","Northern Sydney LHD","15/16","701.0","683.8","718.6"
"Other respiratory diseases","Persons","Northern Sydney LHD","16/17","693.7","676.6","711.1"
"Other respiratory diseases","Persons","Northern Sydney LHD","17/18","701.0","684.0","718.4"
"Other respiratory diseases","Persons","Northern Sydney LHD","18/19","676.2","659.6","693.2"
"Other respiratory diseases","Persons","Northern Sydney LHD","19/20","598.8","583.1","614.8"
"Other respiratory diseases","Persons","Northern Sydney LHD","20/21","705.5","688.4","723.0"
"Other respiratory diseases","Persons","Northern Sydney LHD","21/22","628.9","612.8","645.3"
"Other respiratory diseases","Persons","Central Coast LHD","01/02","508.8","483.9","534.7"
"Other respiratory diseases","Persons","Central Coast LHD","02/03","506.4","481.5","532.2"
"Other respiratory diseases","Persons","Central Coast LHD","03/04","447.8","424.5","472.1"
"Other respiratory diseases","Persons","Central Coast LHD","04/05","474.7","450.6","499.7"
"Other respiratory diseases","Persons","Central Coast LHD","05/06","475.2","451.0","500.4"
"Other respiratory diseases","Persons","Central Coast LHD","06/07","499.8","475.2","525.3"
"Other respiratory diseases","Persons","Central Coast LHD","07/08","572.8","546.5","599.9"
"Other respiratory diseases","Persons","Central Coast LHD","08/09","584.3","557.9","611.7"
"Other respiratory diseases","Persons","Central Coast LHD","09/10","634.4","607.1","662.6"
"Other respiratory diseases","Persons","Central Coast LHD","10/11","651.3","623.6","679.8"
"Other respiratory diseases","Persons","Central Coast LHD","11/12","654.3","626.7","682.8"
"Other respiratory diseases","Persons","Central Coast LHD","12/13","681.0","652.8","710.2"
"Other respiratory diseases","Persons","Central Coast LHD","13/14","659.4","631.8","687.9"
"Other respiratory diseases","Persons","Central Coast LHD","14/15","671.1","643.2","699.9"
"Other respiratory diseases","Persons","Central Coast LHD","15/16","659.3","631.8","687.7"
"Other respiratory diseases","Persons","Central Coast LHD","16/17","658.8","631.4","687.1"
"Other respiratory diseases","Persons","Central Coast LHD","17/18","683.8","656.0","712.5"
"Other respiratory diseases","Persons","Central Coast LHD","18/19","672.1","644.6","700.4"
"Other respiratory diseases","Persons","Central Coast LHD","19/20","563.5","538.5","589.4"
"Other respiratory diseases","Persons","Central Coast LHD","20/21","688.9","660.8","717.7"
"Other respiratory diseases","Persons","Central Coast LHD","21/22","580.2","554.8","606.5"
"Other respiratory diseases","Persons","Hunter New England LHD","01/02","382.2","369.0","395.7"
"Other respiratory diseases","Persons","Hunter New England LHD","02/03","369.0","356.1","382.3"
"Other respiratory diseases","Persons","Hunter New England LHD","03/04","360.2","347.5","373.4"
"Other respiratory diseases","Persons","Hunter New England LHD","04/05","365.9","353.0","379.0"
"Other respiratory diseases","Persons","Hunter New England LHD","05/06","359.2","346.5","372.2"
"Other respiratory diseases","Persons","Hunter New England LHD","06/07","365.3","352.5","378.4"
"Other respiratory diseases","Persons","Hunter New England LHD","07/08","397.8","384.5","411.4"
"Other respiratory diseases","Persons","Hunter New England LHD","08/09","430.1","416.4","444.1"
"Other respiratory diseases","Persons","Hunter New England LHD","09/10","421.1","407.6","434.9"
"Other respiratory diseases","Persons","Hunter New England LHD","10/11","439.6","425.9","453.7"
"Other respiratory diseases","Persons","Hunter New England LHD","11/12","459.1","445.1","473.5"
"Other respiratory diseases","Persons","Hunter New England LHD","12/13","462.2","448.2","476.6"
"Other respiratory diseases","Persons","Hunter New England LHD","13/14","476.6","462.4","491.2"
"Other respiratory diseases","Persons","Hunter New England LHD","14/15","463.9","449.9","478.2"
"Other respiratory diseases","Persons","Hunter New England LHD","15/16","495.0","480.6","509.7"
"Other respiratory diseases","Persons","Hunter New England LHD","16/17","529.2","514.4","544.4"
"Other respiratory diseases","Persons","Hunter New England LHD","17/18","566.3","551.1","581.9"
"Other respiratory diseases","Persons","Hunter New England LHD","18/19","538.4","523.6","553.4"
"Other respiratory diseases","Persons","Hunter New England LHD","19/20","470.2","456.6","484.2"
"Other respiratory diseases","Persons","Hunter New England LHD","20/21","546.1","531.3","561.2"
"Other respiratory diseases","Persons","Hunter New England LHD","21/22","557.2","542.1","572.5"
"Other respiratory diseases","Persons","Northern NSW LHD","01/02","452.9","427.7","479.2"
"Other respiratory diseases","Persons","Northern NSW LHD","02/03","435.1","410.4","461.0"
"Other respiratory diseases","Persons","Northern NSW LHD","03/04","453.3","428.2","479.5"
"Other respiratory diseases","Persons","Northern NSW LHD","04/05","477.4","451.6","504.2"
"Other respiratory diseases","Persons","Northern NSW LHD","05/06","455.0","429.8","481.2"
"Other respiratory diseases","Persons","Northern NSW LHD","06/07","412.0","388.3","436.6"
"Other respiratory diseases","Persons","Northern NSW LHD","07/08","444.2","419.7","469.7"
"Other respiratory diseases","Persons","Northern NSW LHD","08/09","450.2","425.2","476.2"
"Other respiratory diseases","Persons","Northern NSW LHD","09/10","484.6","458.8","511.6"
"Other respiratory diseases","Persons","Northern NSW LHD","10/11","465.0","439.9","491.1"
"Other respiratory diseases","Persons","Northern NSW LHD","11/12","476.3","451.0","502.6"
"Other respiratory diseases","Persons","Northern NSW LHD","12/13","444.0","419.5","469.6"
"Other respiratory diseases","Persons","Northern NSW LHD","13/14","439.8","415.6","464.9"
"Other respiratory diseases","Persons","Northern NSW LHD","14/15","449.7","425.2","475.1"
"Other respiratory diseases","Persons","Northern NSW LHD","15/16","428.2","404.2","453.1"
"Other respiratory diseases","Persons","Northern NSW LHD","16/17","448.1","423.6","473.7"
"Other respiratory diseases","Persons","Northern NSW LHD","17/18","456.9","432.4","482.3"
"Other respiratory diseases","Persons","Northern NSW LHD","18/19","447.9","423.6","473.1"
"Other respiratory diseases","Persons","Northern NSW LHD","19/20","395.8","373.3","419.2"
"Other respiratory diseases","Persons","Northern NSW LHD","20/21","479.4","454.5","505.2"
"Other respiratory diseases","Persons","Northern NSW LHD","21/22","511.4","485.3","538.5"
"Other respiratory diseases","Persons","Mid North Coast LHD","01/02","542.0","508.9","576.8"
"Other respiratory diseases","Persons","Mid North Coast LHD","02/03","506.1","474.2","539.5"
"Other respiratory diseases","Persons","Mid North Coast LHD","03/04","485.3","454.4","517.7"
"Other respiratory diseases","Persons","Mid North Coast LHD","04/05","530.1","497.8","564.0"
"Other respiratory diseases","Persons","Mid North Coast LHD","05/06","472.1","441.3","504.6"
"Other respiratory diseases","Persons","Mid North Coast LHD","06/07","490.4","459.1","523.3"
"Other respiratory diseases","Persons","Mid North Coast LHD","07/08","514.3","482.6","547.5"
"Other respiratory diseases","Persons","Mid North Coast LHD","08/09","493.3","462.4","525.7"
"Other respiratory diseases","Persons","Mid North Coast LHD","09/10","490.7","460.2","522.6"
"Other respiratory diseases","Persons","Mid North Coast LHD","10/11","474.0","444.3","505.2"
"Other respiratory diseases","Persons","Mid North Coast LHD","11/12","477.9","447.8","509.4"
"Other respiratory diseases","Persons","Mid North Coast LHD","12/13","498.0","467.3","530.0"
"Other respiratory diseases","Persons","Mid North Coast LHD","13/14","463.1","434.0","493.6"
"Other respiratory diseases","Persons","Mid North Coast LHD","14/15","536.3","505.1","568.9"
"Other respiratory diseases","Persons","Mid North Coast LHD","15/16","581.8","548.8","616.3"
"Other respiratory diseases","Persons","Mid North Coast LHD","16/17","548.9","517.2","582.0"
"Other respiratory diseases","Persons","Mid North Coast LHD","17/18","536.3","505.6","568.5"
"Other respiratory diseases","Persons","Mid North Coast LHD","18/19","517.7","488.0","548.8"
"Other respiratory diseases","Persons","Mid North Coast LHD","19/20","495.8","467.1","525.9"
"Other respiratory diseases","Persons","Mid North Coast LHD","20/21","529.2","498.8","561.0"
"Other respiratory diseases","Persons","Mid North Coast LHD","21/22","552.2","520.8","584.8"
"Other respiratory diseases","Persons","Southern NSW LHD","01/02","350.5","323.3","379.3"
"Other respiratory diseases","Persons","Southern NSW LHD","02/03","340.6","313.9","368.8"
"Other respiratory diseases","Persons","Southern NSW LHD","03/04","330.7","304.4","358.6"
"Other respiratory diseases","Persons","Southern NSW LHD","04/05","338.0","311.7","366.0"
"Other respiratory diseases","Persons","Southern NSW LHD","05/06","328.4","302.4","356.0"
"Other respiratory diseases","Persons","Southern NSW LHD","06/07","356.3","329.2","384.9"
"Other respiratory diseases","Persons","Southern NSW LHD","07/08","383.6","355.7","413.1"
"Other respiratory diseases","Persons","Southern NSW LHD","08/09","360.4","333.7","388.7"
"Other respiratory diseases","Persons","Southern NSW LHD","09/10","340.7","314.8","368.1"
"Other respiratory diseases","Persons","Southern NSW LHD","10/11","402.1","374.2","431.6"
"Other respiratory diseases","Persons","Southern NSW LHD","11/12","416.0","387.6","445.9"
"Other respiratory diseases","Persons","Southern NSW LHD","12/13","370.7","344.2","398.6"
"Other respiratory diseases","Persons","Southern NSW LHD","13/14","408.1","380.3","437.5"
"Other respiratory diseases","Persons","Southern NSW LHD","14/15","379.8","353.2","407.8"
"Other respiratory diseases","Persons","Southern NSW LHD","15/16","423.3","395.4","452.6"
"Other respiratory diseases","Persons","Southern NSW LHD","16/17","420.2","392.4","449.4"
"Other respiratory diseases","Persons","Southern NSW LHD","17/18","442.7","414.3","472.6"
"Other respiratory diseases","Persons","Southern NSW LHD","18/19","418.5","391.4","447.0"
"Other respiratory diseases","Persons","Southern NSW LHD","19/20","330.7","306.9","355.7"
"Other respiratory diseases","Persons","Southern NSW LHD","20/21","394.1","367.9","421.6"
"Other respiratory diseases","Persons","Southern NSW LHD","21/22","321.1","297.6","346.0"
"Other respiratory diseases","Persons","Murrumbidgee LHD","01/02","628.9","597.6","661.4"
"Other respiratory diseases","Persons","Murrumbidgee LHD","02/03","575.4","545.3","606.7"
"Other respiratory diseases","Persons","Murrumbidgee LHD","03/04","569.8","539.8","600.9"
"Other respiratory diseases","Persons","Murrumbidgee LHD","04/05","615.7","584.6","648.0"
"Other respiratory diseases","Persons","Murrumbidgee LHD","05/06","644.1","612.2","677.3"
"Other respiratory diseases","Persons","Murrumbidgee LHD","06/07","674.2","641.5","708.2"
"Other respiratory diseases","Persons","Murrumbidgee LHD","07/08","721.0","687.2","756.1"
"Other respiratory diseases","Persons","Murrumbidgee LHD","08/09","779.7","744.3","816.2"
"Other respiratory diseases","Persons","Murrumbidgee LHD","09/10","826.5","790.2","864.0"
"Other respiratory diseases","Persons","Murrumbidgee LHD","10/11","822.3","786.2","859.5"
"Other respiratory diseases","Persons","Murrumbidgee LHD","11/12","881.5","844.2","920.0"
"Other respiratory diseases","Persons","Murrumbidgee LHD","12/13","818.1","782.3","855.2"
"Other respiratory diseases","Persons","Murrumbidgee LHD","13/14","885.9","848.5","924.5"
"Other respiratory diseases","Persons","Murrumbidgee LHD","14/15","872.1","835.1","910.3"
"Other respiratory diseases","Persons","Murrumbidgee LHD","15/16","847.3","811.0","884.9"
"Other respiratory diseases","Persons","Murrumbidgee LHD","16/17","942.5","904.3","982.0"
"Other respiratory diseases","Persons","Murrumbidgee LHD","17/18","873.7","837.1","911.5"
"Other respiratory diseases","Persons","Murrumbidgee LHD","18/19","860.3","824.0","897.7"
"Other respiratory diseases","Persons","Murrumbidgee LHD","19/20","688.7","656.5","722.1"
"Other respiratory diseases","Persons","Murrumbidgee LHD","20/21","829.8","794.0","866.7"
"Other respiratory diseases","Persons","Murrumbidgee LHD","21/22","694.1","661.6","727.8"
"Other respiratory diseases","Persons","Western NSW LHD","01/02","484.4","458.6","511.3"
"Other respiratory diseases","Persons","Western NSW LHD","02/03","555.8","528.1","584.7"
"Other respiratory diseases","Persons","Western NSW LHD","03/04","584.5","556.0","614.1"
"Other respiratory diseases","Persons","Western NSW LHD","04/05","559.2","531.3","588.3"
"Other respiratory diseases","Persons","Western NSW LHD","05/06","553.5","525.6","582.5"
"Other respiratory diseases","Persons","Western NSW LHD","06/07","603.6","574.3","633.9"
"Other respiratory diseases","Persons","Western NSW LHD","07/08","614.4","585.2","644.7"
"Other respiratory diseases","Persons","Western NSW LHD","08/09","602.8","573.9","632.8"
"Other respiratory diseases","Persons","Western NSW LHD","09/10","635.3","605.7","666.1"
"Other respiratory diseases","Persons","Western NSW LHD","10/11","725.0","693.3","757.7"
"Other respiratory diseases","Persons","Western NSW LHD","11/12","678.2","647.7","709.9"
"Other respiratory diseases","Persons","Western NSW LHD","12/13","715.1","683.8","747.5"
"Other respiratory diseases","Persons","Western NSW LHD","13/14","693.0","662.3","724.6"
"Other respiratory diseases","Persons","Western NSW LHD","14/15","705.5","674.5","737.5"
"Other respiratory diseases","Persons","Western NSW LHD","15/16","737.1","705.4","769.8"
"Other respiratory diseases","Persons","Western NSW LHD","16/17","731.6","700.5","763.8"
"Other respiratory diseases","Persons","Western NSW LHD","17/18","746.3","714.7","779.0"
"Other respiratory diseases","Persons","Western NSW LHD","18/19","720.8","689.8","752.8"
"Other respiratory diseases","Persons","Western NSW LHD","19/20","594.3","566.2","623.4"
"Other respiratory diseases","Persons","Western NSW LHD","20/21","753.0","720.8","786.2"
"Other respiratory diseases","Persons","Western NSW LHD","21/22","558.7","531.3","587.0"
"Other respiratory diseases","Persons","Far West LHD","01/02","661.5","578.0","753.7"
"Other respiratory diseases","Persons","Far West LHD","02/03","579.7","500.8","667.4"
"Other respiratory diseases","Persons","Far West LHD","03/04","598.0","517.4","687.6"
"Other respiratory diseases","Persons","Far West LHD","04/05","481.7","408.2","564.4"
"Other respiratory diseases","Persons","Far West LHD","05/06","556.5","477.6","644.7"
"Other respiratory diseases","Persons","Far West LHD","06/07","461.6","390.5","541.8"
"Other respiratory diseases","Persons","Far West LHD","07/08","596.2","513.2","688.7"
"Other respiratory diseases","Persons","Far West LHD","08/09","606.7","521.8","701.1"
"Other respiratory diseases","Persons","Far West LHD","09/10","508.0","430.9","594.7"
"Other respiratory diseases","Persons","Far West LHD","10/11","523.9","446.6","610.6"
"Other respiratory diseases","Persons","Far West LHD","11/12","564.7","484.4","654.3"
"Other respiratory diseases","Persons","Far West LHD","12/13","526.4","447.1","615.4"
"Other respiratory diseases","Persons","Far West LHD","13/14","350.9","287.5","424.2"
"Other respiratory diseases","Persons","Far West LHD","14/15","490.0","413.2","576.8"
"Other respiratory diseases","Persons","Far West LHD","15/16","414.1","344.0","494.2"
"Other respiratory diseases","Persons","Far West LHD","16/17","560.6","477.2","654.2"
"Other respiratory diseases","Persons","Far West LHD","17/18","560.1","477.9","652.2"
"Other respiratory diseases","Persons","Far West LHD","18/19","570.2","485.7","665.0"
"Other respiratory diseases","Persons","Far West LHD","19/20","452.3","377.9","537.0"
"Other respiratory diseases","Persons","Far West LHD","20/21","511.8","431.8","602.0"
"Other respiratory diseases","Persons","Far West LHD","21/22","383.9","315.4","462.9"
"Other respiratory diseases","Persons","All LHDs","01/02","501.7","496.3","507.1"
"Other respiratory diseases","Persons","All LHDs","02/03","484.4","479.1","489.7"
"Other respiratory diseases","Persons","All LHDs","03/04","469.3","464.1","474.5"
"Other respiratory diseases","Persons","All LHDs","04/05","481.7","476.5","487.0"
"Other respiratory diseases","Persons","All LHDs","05/06","484.2","479.0","489.5"
"Other respiratory diseases","Persons","All LHDs","06/07","491.6","486.4","496.9"
"Other respiratory diseases","Persons","All LHDs","07/08","531.0","525.6","536.5"
"Other respiratory diseases","Persons","All LHDs","08/09","546.3","540.8","551.8"
"Other respiratory diseases","Persons","All LHDs","09/10","552.1","546.7","557.6"
"Other respiratory diseases","Persons","All LHDs","10/11","574.6","569.1","580.2"
"Other respiratory diseases","Persons","All LHDs","11/12","577.1","571.6","582.6"
"Other respiratory diseases","Persons","All LHDs","12/13","578.9","573.4","584.4"
"Other respiratory diseases","Persons","All LHDs","13/14","581.1","575.7","586.6"
"Other respiratory diseases","Persons","All LHDs","14/15","589.3","583.8","594.8"
"Other respiratory diseases","Persons","All LHDs","15/16","602.4","596.9","607.9"
"Other respiratory diseases","Persons","All LHDs","16/17","602.9","597.4","608.4"
"Other respiratory diseases","Persons","All LHDs","17/18","608.9","603.4","614.3"
"Other respiratory diseases","Persons","All LHDs","18/19","581.2","576.0","586.5"
"Other respiratory diseases","Persons","All LHDs","19/20","502.4","497.5","507.2"
"Other respiratory diseases","Persons","All LHDs","20/21","607.7","602.4","613.1"
"Other respiratory diseases","Persons","All LHDs","21/22","555.6","550.5","560.8"
"Lung Cancer","Males","Sydney LHD","01/02","94.2","81.6","108.2"
"Lung Cancer","Males","Sydney LHD","02/03","115.3","101.2","130.8"
"Lung Cancer","Males","Sydney LHD","03/04","119.9","105.1","136.2"
"Lung Cancer","Males","Sydney LHD","04/05","104.0","90.6","118.7"
"Lung Cancer","Males","Sydney LHD","05/06","98.4","85.8","112.3"
"Lung Cancer","Males","Sydney LHD","06/07","94.6","82.4","108.0"
"Lung Cancer","Males","Sydney LHD","07/08","82.4","71.3","94.7"
"Lung Cancer","Males","Sydney LHD","08/09","77.9","67.3","89.7"
"Lung Cancer","Males","Sydney LHD","09/10","77.4","66.8","89.2"
"Lung Cancer","Males","Sydney LHD","10/11","91.2","79.7","103.8"
"Lung Cancer","Males","Sydney LHD","11/12","65.9","56.4","76.6"
"Lung Cancer","Males","Sydney LHD","12/13","72.9","63.0","83.9"
"Lung Cancer","Males","Sydney LHD","13/14","65.1","55.9","75.4"
"Lung Cancer","Males","Sydney LHD","14/15","63.9","54.8","74.1"
"Lung Cancer","Males","Sydney LHD","15/16","72.6","63.0","83.3"
"Lung Cancer","Males","Sydney LHD","16/17","65.2","56.3","75.2"
"Lung Cancer","Males","Sydney LHD","17/18","64.8","55.9","74.6"
"Lung Cancer","Males","Sydney LHD","18/19","64.3","55.6","73.9"
"Lung Cancer","Males","Sydney LHD","19/20","55.6","47.6","64.5"
"Lung Cancer","Males","Sydney LHD","20/21","49.7","42.2","58.1"
"Lung Cancer","Males","Sydney LHD","21/22","52.4","44.9","60.8"
"Lung Cancer","Males","South Western Sydney LHD","01/02","135.6","122.4","149.7"
"Lung Cancer","Males","South Western Sydney LHD","02/03","119.2","107.2","132.1"
"Lung Cancer","Males","South Western Sydney LHD","03/04","132.2","119.4","146.0"
"Lung Cancer","Males","South Western Sydney LHD","04/05","134.0","121.1","147.7"
"Lung Cancer","Males","South Western Sydney LHD","05/06","104.6","93.5","116.7"
"Lung Cancer","Males","South Western Sydney LHD","06/07","125.2","113.1","138.2"
"Lung Cancer","Males","South Western Sydney LHD","07/08","107.4","96.4","119.3"
"Lung Cancer","Males","South Western Sydney LHD","08/09","100.2","89.9","111.4"
"Lung Cancer","Males","South Western Sydney LHD","09/10","121.2","110.0","133.2"
"Lung Cancer","Males","South Western Sydney LHD","10/11","88.3","78.8","98.6"
"Lung Cancer","Males","South Western Sydney LHD","11/12","94.8","85.4","104.9"
"Lung Cancer","Males","South Western Sydney LHD","12/13","113.4","103.1","124.4"
"Lung Cancer","Males","South Western Sydney LHD","13/14","63.7","56.2","71.9"
"Lung Cancer","Males","South Western Sydney LHD","14/15","82.3","74.0","91.3"
"Lung Cancer","Males","South Western Sydney LHD","15/16","79.0","70.9","87.7"
"Lung Cancer","Males","South Western Sydney LHD","16/17","69.3","61.8","77.4"
"Lung Cancer","Males","South Western Sydney LHD","17/18","62.0","55.1","69.5"
"Lung Cancer","Males","South Western Sydney LHD","18/19","61.8","55.0","69.1"
"Lung Cancer","Males","South Western Sydney LHD","19/20","60.7","54.1","67.8"
"Lung Cancer","Males","South Western Sydney LHD","20/21","67.4","60.7","74.8"
"Lung Cancer","Males","South Western Sydney LHD","21/22","67.5","60.8","74.7"
"Lung Cancer","Males","South Eastern Sydney LHD","01/02","76.5","67.7","86.0"
"Lung Cancer","Males","South Eastern Sydney LHD","02/03","70.1","61.7","79.3"
"Lung Cancer","Males","South Eastern Sydney LHD","03/04","80.1","71.2","89.8"
"Lung Cancer","Males","South Eastern Sydney LHD","04/05","89.8","80.4","99.9"
"Lung Cancer","Males","South Eastern Sydney LHD","05/06","84.0","75.1","93.8"
"Lung Cancer","Males","South Eastern Sydney LHD","06/07","72.4","64.1","81.5"
"Lung Cancer","Males","South Eastern Sydney LHD","07/08","80.8","72.1","90.2"
"Lung Cancer","Males","South Eastern Sydney LHD","08/09","67.0","59.2","75.5"
"Lung Cancer","Males","South Eastern Sydney LHD","09/10","78.1","69.7","87.2"
"Lung Cancer","Males","South Eastern Sydney LHD","10/11","73.9","65.9","82.6"
"Lung Cancer","Males","South Eastern Sydney LHD","11/12","80.2","71.9","89.2"
"Lung Cancer","Males","South Eastern Sydney LHD","12/13","78.1","69.8","87.0"
"Lung Cancer","Males","South Eastern Sydney LHD","13/14","70.6","63.0","78.9"
"Lung Cancer","Males","South Eastern Sydney LHD","14/15","70.3","62.6","78.6"
"Lung Cancer","Males","South Eastern Sydney LHD","15/16","63.3","56.1","71.1"
"Lung Cancer","Males","South Eastern Sydney LHD","16/17","57.2","50.6","64.6"
"Lung Cancer","Males","South Eastern Sydney LHD","17/18","75.5","67.9","83.8"
"Lung Cancer","Males","South Eastern Sydney LHD","18/19","59.0","52.3","66.3"
"Lung Cancer","Males","South Eastern Sydney LHD","19/20","47.4","41.5","53.8"
"Lung Cancer","Males","South Eastern Sydney LHD","20/21","48.9","43.0","55.4"
"Lung Cancer","Males","South Eastern Sydney LHD","21/22","41.3","35.9","47.3"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","01/02","126.0","110.3","143.4"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","02/03","98.2","84.6","113.5"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","03/04","93.1","80.1","107.6"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","04/05","95.3","82.4","109.8"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","05/06","77.3","65.8","90.3"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","06/07","91.0","78.7","104.8"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","07/08","128.8","114.3","144.6"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","08/09","173.9","157.0","192.3"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","09/10","161.6","145.4","179.3"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","10/11","97.2","85.0","110.8"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","11/12","85.5","74.2","98.1"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","12/13","76.7","66.3","88.5"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","13/14","80.0","69.5","91.8"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","14/15","68.8","59.2","79.6"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","15/16","69.4","59.5","80.5"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","16/17","69.6","59.9","80.6"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","17/18","63.7","54.6","74.0"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","18/19","62.5","53.4","72.7"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","19/20","71.6","62.1","82.4"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","20/21","58.3","49.7","68.0"
"Lung Cancer","Males","Illawarra Shoalhaven LHD","21/22","48.6","40.8","57.5"
"Lung Cancer","Males","Western Sydney LHD","01/02","103.5","91.1","117.0"
"Lung Cancer","Males","Western Sydney LHD","02/03","99.5","87.5","112.5"
"Lung Cancer","Males","Western Sydney LHD","03/04","108.6","96.1","122.1"
"Lung Cancer","Males","Western Sydney LHD","04/05","105.8","93.6","119.1"
"Lung Cancer","Males","Western Sydney LHD","05/06","88.3","77.4","100.1"
"Lung Cancer","Males","Western Sydney LHD","06/07","103.6","92.0","116.2"
"Lung Cancer","Males","Western Sydney LHD","07/08","82.3","71.8","93.7"
"Lung Cancer","Males","Western Sydney LHD","08/09","74.9","65.5","85.3"
"Lung Cancer","Males","Western Sydney LHD","09/10","71.3","62.2","81.4"
"Lung Cancer","Males","Western Sydney LHD","10/11","66.0","57.4","75.4"
"Lung Cancer","Males","Western Sydney LHD","11/12","70.0","61.4","79.5"
"Lung Cancer","Males","Western Sydney LHD","12/13","66.3","57.9","75.4"
"Lung Cancer","Males","Western Sydney LHD","13/14","63.3","55.4","72.0"
"Lung Cancer","Males","Western Sydney LHD","14/15","67.6","59.5","76.4"
"Lung Cancer","Males","Western Sydney LHD","15/16","63.2","55.4","71.8"
"Lung Cancer","Males","Western Sydney LHD","16/17","59.6","52.2","67.7"
"Lung Cancer","Males","Western Sydney LHD","17/18","53.5","46.6","61.1"
"Lung Cancer","Males","Western Sydney LHD","18/19","67.5","59.8","75.8"
"Lung Cancer","Males","Western Sydney LHD","19/20","61.3","54.2","69.0"
"Lung Cancer","Males","Western Sydney LHD","20/21","50.2","44.0","57.2"
"Lung Cancer","Males","Western Sydney LHD","21/22","53.9","47.5","61.0"
"Lung Cancer","Males","Nepean Blue Mountains LHD","01/02","122.2","103.0","143.7"
"Lung Cancer","Males","Nepean Blue Mountains LHD","02/03","121.2","102.6","142.0"
"Lung Cancer","Males","Nepean Blue Mountains LHD","03/04","122.7","104.0","143.5"
"Lung Cancer","Males","Nepean Blue Mountains LHD","04/05","125.7","106.8","146.9"
"Lung Cancer","Males","Nepean Blue Mountains LHD","05/06","106.0","88.4","125.8"
"Lung Cancer","Males","Nepean Blue Mountains LHD","06/07","70.3","56.6","86.2"
"Lung Cancer","Males","Nepean Blue Mountains LHD","07/08","78.5","64.3","94.9"
"Lung Cancer","Males","Nepean Blue Mountains LHD","08/09","94.9","78.7","113.2"
"Lung Cancer","Males","Nepean Blue Mountains LHD","09/10","102.3","85.9","120.7"
"Lung Cancer","Males","Nepean Blue Mountains LHD","10/11","55.0","43.1","69.1"
"Lung Cancer","Males","Nepean Blue Mountains LHD","11/12","74.8","61.3","90.2"
"Lung Cancer","Males","Nepean Blue Mountains LHD","12/13","64.6","52.8","78.1"
"Lung Cancer","Males","Nepean Blue Mountains LHD","13/14","65.8","54.0","79.4"
"Lung Cancer","Males","Nepean Blue Mountains LHD","14/15","51.7","41.4","63.8"
"Lung Cancer","Males","Nepean Blue Mountains LHD","15/16","45.8","36.5","56.8"
"Lung Cancer","Males","Nepean Blue Mountains LHD","16/17","60.8","50.0","73.3"
"Lung Cancer","Males","Nepean Blue Mountains LHD","17/18","61.1","50.3","73.6"
"Lung Cancer","Males","Nepean Blue Mountains LHD","18/19","49.4","39.7","60.6"
"Lung Cancer","Males","Nepean Blue Mountains LHD","19/20","53.4","43.7","64.6"
"Lung Cancer","Males","Nepean Blue Mountains LHD","20/21","62.0","51.8","73.8"
"Lung Cancer","Males","Nepean Blue Mountains LHD","21/22","47.7","38.9","57.9"
"Lung Cancer","Males","Northern Sydney LHD","01/02","75.3","66.7","84.7"
"Lung Cancer","Males","Northern Sydney LHD","02/03","81.5","72.7","91.1"
"Lung Cancer","Males","Northern Sydney LHD","03/04","77.9","69.3","87.4"
